1;1;5;012004;1007,00;1;708,87
1;1;5;012005;1141,00;3;3031,89
1;1;5;012006;1141,00;6;5846,33
1;1;5;022004;1007,00;22;17672,85
1;1;5;022005;1141,00;1;1010,63
1;1;5;022006;1141,00;4;3575,21
1;1;5;022007;1168,00;1;1034,42
1;1;5;032004;1007,00;5;4508,65
1;1;5;032005;1141,00;4;3865,50
1;1;5;032006;1141,00;3;2441,50
1;1;5;032007;1168,00;7;6661,68
1;1;5;042004;1007,00;6;4510,76
1;1;5;042005;1141,00;2;2101,18
1;1;5;052004;1007,00;21;20258,29
1;1;5;052005;1141,00;2;2101,18
1;1;5;052006;1141,00;8;7587,13
1;1;5;062005;1141,00;4;3717,06
1;1;5;062006;1141,00;2;1699,23
1;1;5;072004;1007,00;2;1804,28
1;1;5;072005;1141,00;17;17500,39
1;1;5;072006;1141,00;9;9373,15
1;1;5;082004;1007,00;10;10049,09
1;1;5;082006;1141,00;1;1004,92
1;1;5;092004;1007,00;9;8616,03
1;1;5;092005;1141,00;3;2810,56
1;1;5;092006;1141,00;1;1027,75
1;1;5;102005;1141,00;1;1010,63
1;1;5;102006;1141,00;1;1027,75
1;1;5;112004;1007,00;6;5597,88
1;1;5;112005;1141,00;4;2969,08
1;1;5;112006;1141,00;1;954,94
1;1;5;122005;1141,00;3;3027,77
1;1;5;122006;1141,00;1;1034,42
1;1;6;012004;839,00;1;742,95
1;1;6;012005;940,00;1;583,93
1;1;6;012006;940,00;3;2385,56
1;1;6;022004;839,00;6;4520,67
1;1;6;022006;940,00;1;827,47
1;1;6;032004;839,00;5;3416,72
1;1;6;032005;940,00;1;846,28
1;1;6;032006;940,00;7;5604,25
1;1;6;042004;839,00;3;1679,04
1;1;6;042006;940,00;1;865,09
1;1;6;052005;940,00;1;611,20
1;1;6;052006;940,00;2;1654,94
1;1;6;072005;940,00;2;1496,04
1;1;6;072006;940,00;1;846,28
1;1;6;092006;940,00;1;827,47
1;1;6;102004;839,00;2;1463,12
1;1;6;102005;940,00;2;1664,34
1;1;6;102006;940,00;2;1702,25
1;1;6;112005;940,00;1;832,17
1;1;6;112006;940,00;1;855,97
1;1;6;122004;839,00;1;658,22
1;1;6;122005;940,00;2;1673,75
1;1;6;122006;940,00;5;4011,94
1;1;7;012007;704,00;55;33159,43
1;1;7;022004;546,00;95;40537,55
1;1;7;022005;744,00;90;55565,01
1;1;7;022007;704,00;36;24004,53
1;1;7;032004;546,00;114;55055,47
1;1;7;032007;704,00;74;47384,19
1;1;7;042005;744,00;37;26645,57
1;1;7;052004;546,00;101;52814,70
1;1;7;062005;744,00;41;30144,93
1;1;7;072005;744,00;105;75699,19
1;1;7;102004;546,00;120;57378,16
1;1;7;112004;546,00;80;41083,23
1;1;7;122004;546,00;53;26985,07
1;1;7;122006;710,00;43;21301,35
1;1;8;012004;171,00;12;1855,68
1;1;8;012005;344,00;1;288,44
1;1;8;012007;311,00;3;923,70
1;1;8;022004;171,00;2;294,86
1;1;8;022005;344,00;1;295,14
1;1;8;022007;311,00;1;302,77
1;1;8;042004;171,00;1;126,43
1;1;8;042006;335,00;1;308,56
1;1;8;042007;311,00;2;615,80
1;1;8;052004;171,00;4;637,12
1;1;8;052006;335,00;3;905,55
1;1;8;062004;171,00;15;2376,15
1;1;8;062006;335,00;6;1811,10
1;1;8;072004;171,00;36;5672,19
1;1;8;072005;344,00;1;301,85
1;1;8;072006;335,00;13;3917,34
1;1;8;082005;344,00;1;301,85
1;1;8;082006;335,00;1;301,85
1;1;8;102005;344,00;1;301,85
1;1;8;102006;335,00;3;905,55
1;1;8;122005;344,00;2;566,66
1;1;8;122006;335,00;1;307,90
1;1;9;012004;332,00;36;10563,24
1;1;9;012005;337,00;8;2345,17
1;1;9;012006;311,00;37;10186,12
1;1;9;012007;324,00;23;7108,35
1;1;9;022004;332,00;28;8016,20
1;1;9;022005;337,00;19;5834,81
1;1;9;022006;311,00;22;6367,06
1;1;9;022007;324,00;16;4512,36
1;1;9;032004;332,00;51;14604,56
1;1;9;032005;337,00;42;11979,03
1;1;9;032007;324,00;28;8039,55
1;1;9;042004;332,00;44;13120,84
1;1;9;042005;337,00;45;12249,17
1;1;9;042006;311,00;18;5081,22
1;1;9;042007;324,00;16;3789,44
1;1;9;052004;332,00;57;16839,77
1;1;9;052005;337,00;12;3767,91
1;1;9;052006;311,00;15;4574,50
1;1;9;062004;332,00;60;17616,69
1;1;9;062005;337,00;9;2502,63
1;1;9;062006;311,00;24;6406,82
1;1;9;072004;332,00;16;4710,56
1;1;9;072005;337,00;40;11223,65
1;1;9;072006;311,00;24;6554,25
1;1;9;082004;332,00;17;5046,71
1;1;9;082005;337,00;22;5903,61
1;1;9;082006;311,00;42;11078,94
1;1;9;092004;332,00;69;19933,39
1;1;9;092006;311,00;29;7831,53
1;1;9;102004;332,00;30;8580,86
1;1;9;102005;337,00;7;1515,72
1;1;9;112004;332,00;4;1106,44
1;1;9;112005;337,00;43;11868,50
1;1;9;112006;311,00;56;14806,64
1;1;9;122004;332,00;23;6485,77
1;1;9;122005;337,00;15;4239,81
1;1;9;122006;311,00;22;6393,19
1;1;10;012004;166,00;80;11857,87
1;1;10;012005;173,00;13;2022,24
1;1;10;012006;179,00;363;58268,81
1;1;10;012007;190,00;104;15506,39
1;1;10;022004;166,00;88;11861,31
1;1;10;022005;173,00;241;38303,66
1;1;10;022006;179,00;21;3045,75
1;1;10;022007;190,00;329;51115,15
1;1;10;032004;166,00;152;23430,85
1;1;10;032006;179,00;136;21071,02
1;1;10;032007;190,00;147;24274,30
1;1;10;042004;166,00;139;19029,80
1;1;10;042005;173,00;227;31230,09
1;1;10;042006;179,00;185;28495,73
1;1;10;042007;190,00;310;50838,20
1;1;10;052004;166,00;175;24761,84
1;1;10;052005;173,00;35;4752,04
1;1;10;052006;179,00;154;20822,44
1;1;10;062004;166,00;220;31856,43
1;1;10;062005;173,00;159;20526,04
1;1;10;062006;179,00;166;23133,02
1;1;10;072004;166,00;39;5506,41
1;1;10;072005;173,00;159;22496,66
1;1;10;082004;166,00;73;10029,83
1;1;10;082005;173,00;312;44018,30
1;1;10;082006;179,00;272;39973,91
1;1;10;092004;166,00;101;11761,83
1;1;10;092005;173,00;260;38403,76
1;1;10;102004;166,00;140;15780,69
1;1;10;102005;173,00;161;22826,04
1;1;10;102006;179,00;308;49088,04
1;1;10;112004;166,00;100;12908,75
1;1;10;112005;173,00;258;38177,67
1;1;10;122004;166,00;223;29211,48
1;1;10;122005;173,00;420;57113,21
1;1;10;122006;179,00;178;29248,53
1;1;11;012004;1605,00;99;143870,82
1;1;11;012005;1582,00;40;55691,79
1;1;11;012006;1568,00;56;66728,92
1;1;11;012007;1613,00;138;133324,02
1;1;11;022004;1605,00;60;92990,81
1;1;11;022005;1582,00;56;81114,99
1;1;11;022006;1568,00;37;48194,92
1;1;11;022007;1613,00;92;89985,31
1;1;11;032004;1605,00;86;126187,37
1;1;11;032005;1582,00;131;141209,27
1;1;11;032006;1568,00;103;115307,31
1;1;11;032007;1613,00;97;101002,73
1;1;11;042004;1605,00;234;340202,24
1;1;11;042005;1582,00;67;82489,54
1;1;11;042006;1568,00;88;89776,04
1;1;11;042007;1613,00;71;67992,59
1;1;11;052004;1605,00;112;147969,33
1;1;11;052005;1582,00;95;98281,60
1;1;11;052006;1568,00;33;45172,34
1;1;11;062004;1605,00;108;118946,90
1;1;11;062005;1582,00;103;96904,95
1;1;11;062006;1568,00;53;51012,73
1;1;11;072004;1605,00;114;134480,76
1;1;11;072005;1582,00;105;128554,37
1;1;11;072006;1568,00;65;83902,37
1;1;11;082004;1605,00;62;97137,64
1;1;11;082005;1582,00;61;78609,69
1;1;11;082006;1568,00;83;87399,46
1;1;11;092004;1605,00;164;206644,70
1;1;11;092005;1582,00;222;237959,46
1;1;11;092006;1568,00;128;149575,89
1;1;11;102004;1605,00;85;102021,83
1;1;11;102005;1582,00;55;62890,27
1;1;11;102006;1568,00;119;148179,30
1;1;11;112004;1605,00;71;77653,50
1;1;11;112005;1582,00;126;125867,51
1;1;11;112006;1568,00;78;92081,12
1;1;11;122004;1605,00;98;97792,36
1;1;11;122005;1582,00;151;167616,40
1;1;11;122006;1568,00;92;95695,19
1;1;12;012004;1273,00;33;37363,63
1;1;12;012005;1205,00;25;24880,17
1;1;12;012006;929,00;16;13483,68
1;1;12;012007;1042,00;27;26206,03
1;1;12;022004;1273,00;31;34778,09
1;1;12;022005;1205,00;34;36373,14
1;1;12;022006;929,00;47;37433,25
1;1;12;022007;1042,00;63;38842,48
1;1;12;032004;1273,00;42;47099,93
1;1;12;032005;1205,00;41;35343,95
1;1;12;032006;929,00;36;26261,96
1;1;12;032007;1042,00;57;55342,25
1;1;12;042004;1273,00;50;59038,02
1;1;12;042005;1205,00;14;14109,50
1;1;12;042006;929,00;54;48718,20
1;1;12;052004;1273,00;27;29146,98
1;1;12;052005;1205,00;44;25476,91
1;1;12;052006;929,00;53;39203,41
1;1;12;062004;1273,00;59;47606,38
1;1;12;062005;1205,00;49;31610,69
1;1;12;062006;929,00;31;25746,67
1;1;12;072004;1273,00;49;43473,36
1;1;12;072006;929,00;28;25636,57
1;1;12;082004;1273,00;61;68272,76
1;1;12;082005;1205,00;31;35862,32
1;1;12;082006;929,00;65;47375,40
1;1;12;092004;1273,00;56;59531,33
1;1;12;092005;1205,00;99;78648,38
1;1;12;092006;929,00;75;57365,68
1;1;12;102004;1273,00;40;29706,39
1;1;12;102005;1205,00;31;30287,54
1;1;12;102006;929,00;76;61361,26
1;1;12;112004;1273,00;77;51371,39
1;1;12;112005;1205,00;61;33906,44
1;1;12;112006;929,00;49;35589,91
1;1;12;122004;1273,00;26;30846,22
1;1;12;122005;1205,00;60;45022,60
1;1;12;122006;929,00;44;30914,93
1;1;13;012004;694,00;58;38037,84
1;1;13;022004;694,00;67;46346,07
1;1;13;022006;593,00;81;39905,49
1;1;13;022007;707,00;73;35842,43
1;1;13;032004;694,00;108;68772,60
1;1;13;032005;702,00;84;48102,48
1;1;13;032007;707,00;121;62410,43
1;1;13;042004;694,00;113;59463,94
1;1;13;042005;702,00;44;27059,84
1;1;13;042006;593,00;133;48651,05
1;1;13;052004;694,00;115;65104,45
1;1;13;062004;694,00;120;60922,39
1;1;13;062005;702,00;68;29778,29
1;1;13;072005;702,00;80;55849,37
1;1;13;072006;593,00;76;44253,47
1;1;13;082005;702,00;112;60347,79
1;1;13;082006;593,00;92;51643,08
1;1;13;092004;694,00;180;99165,31
1;1;13;092005;702,00;112;72165,33
1;1;13;102005;702,00;49;19587,49
1;1;13;112004;694,00;106;51736,72
1;1;13;112005;702,00;55;27206,09
1;1;13;112006;593,00;124;66497,21
1;1;13;122005;702,00;137;57548,86
1;1;14;012004;1525,00;9;10042,37
1;1;14;012005;1565,00;15;14451,85
1;1;14;012007;1414,00;21;23840,80
1;1;14;022004;1525,00;7;9350,07
1;1;14;022005;1565,00;9;11780,66
1;1;14;022006;1493,00;3;3633,34
1;1;14;022007;1414,00;25;24721,99
1;1;14;032004;1525,00;15;19765,26
1;1;14;032005;1565,00;7;9759,89
1;1;14;032006;1493,00;7;7077,15
1;1;14;032007;1414,00;26;25699,52
1;1;14;042004;1525,00;11;14809,96
1;1;14;042005;1565,00;7;9989,95
1;1;14;042006;1493,00;1;1359,80
1;1;14;042007;1414,00;18;20574,24
1;1;14;052004;1525,00;31;35828,10
1;1;14;052005;1565,00;4;5125,68
1;1;14;052006;1493,00;10;12583,49
1;1;14;062004;1525,00;44;55198,33
1;1;14;062005;1565,00;26;30129,15
1;1;14;062006;1493,00;12;15824,83
1;1;14;072004;1525,00;23;30499,75
1;1;14;072005;1565,00;4;5455,71
1;1;14;072006;1493,00;14;16511,18
1;1;14;082004;1525,00;9;11962,90
1;1;14;082005;1565,00;1;967,46
1;1;14;082006;1493,00;23;24735,11
1;1;14;092004;1525,00;7;9529,07
1;1;14;092006;1493,00;11;10382,52
1;1;14;102004;1525,00;16;16939,53
1;1;14;102005;1565,00;13;15125,46
1;1;14;102006;1493,00;34;36309,89
1;1;14;112005;1565,00;7;8684,19
1;1;14;112006;1493,00;35;40133,31
1;1;14;122004;1525,00;3;3704,84
1;1;14;122005;1565,00;3;3648,14
1;1;14;122006;1493,00;16;17743,80
1;1;15;012004;1666,00;9;12448,47
1;1;15;012005;1547,00;17;19424,87
1;1;15;012006;1445,00;10;13453,71
1;1;15;012007;1486,00;22;25359,22
1;1;15;022004;1666,00;11;11604,42
1;1;15;022005;1547,00;21;24823,40
1;1;15;022006;1445,00;19;22445,15
1;1;15;022007;1486,00;21;25478,59
1;1;15;032004;1666,00;15;19266,62
1;1;15;032005;1547,00;8;8700,41
1;1;15;032006;1445,00;12;14558,07
1;1;15;032007;1486,00;29;33843,00
1;1;15;042004;1666,00;32;40057,40
1;1;15;042005;1547,00;11;14738,66
1;1;15;042006;1445,00;17;18688,82
1;1;15;042007;1486,00;28;29971,73
1;1;15;052004;1666,00;17;24688,11
1;1;15;052005;1547,00;21;24035,30
1;1;15;052006;1445,00;17;20437,51
1;1;15;062004;1666,00;14;18123,90
1;1;15;062005;1547,00;22;24661,65
1;1;15;062006;1445,00;13;14950,31
1;1;15;072004;1666,00;17;17910,83
1;1;15;072005;1547,00;29;34580,47
1;1;15;072006;1445,00;13;14651,96
1;1;15;082004;1666,00;17;23939,30
1;1;15;082005;1547,00;23;28826,79
1;1;15;082006;1445,00;29;32738,11
1;1;15;092004;1666,00;11;12320,61
1;1;15;092005;1547,00;22;24043,15
1;1;15;092006;1445,00;55;63278,51
1;1;15;102004;1666,00;4;5222,55
1;1;15;102005;1547,00;13;14320,20
1;1;15;102006;1445,00;12;13293,99
1;1;15;112004;1666,00;7;6289,27
1;1;15;112005;1547,00;17;17976,93
1;1;15;112006;1445,00;28;32279,48
1;1;15;122004;1666,00;38;42905,28
1;1;15;122005;1547,00;11;13299,65
1;1;15;122006;1445,00;16;19938,05
1;1;16;012004;606,00;4;2033,36
1;1;16;012006;693,00;1;198,85
1;1;16;022005;686,00;1;596,56
1;1;16;042006;693,00;32;17605,44
1;1;16;052004;606,00;2;1152,42
1;1;16;062006;693,00;1;552,09
1;1;16;082004;606,00;2;1010,93
1;1;16;082006;693,00;1;662,85
1;1;17;022007;820,00;1;723,92
1;1;17;032006;813,00;1;316,42
1;1;17;062004;834,00;2;807,00
1;1;17;062006;813,00;1;161,65
1;1;17;082004;834,00;2;1426,42
1;1;17;082005;818,00;2;1123,29
1;1;17;092004;834,00;1;403,50
1;1;17;092006;813,00;1;237,31
1;1;17;102006;813,00;1;421,84
1;1;18;012006;1108,00;2;2155,58
1;1;18;042006;1108,00;4;4201,32
1;1;18;052005;1061,00;1;1,00
1;1;18;052006;1108,00;1;720,95
1;1;18;062004;1055,00;2;1978,73
1;1;18;062005;1061,00;2;2019,44
1;1;18;062006;1108,00;2;1190,61
1;1;18;082004;1055,00;2;1790,00
1;1;18;102004;1055,00;1;852,13
1;1;18;112004;1055,00;1;949,48
1;1;18;112006;1108,00;4;4264,56
1;1;18;122004;1055,00;1;881,61
1;1;19;062005;868,00;2;1724,96
1;1;20;022006;272,00;1;125,75
1;1;20;032004;287,00;3;3,00
1;1;20;032006;272,00;7;1698,06
1;1;20;032007;293,00;1;226,56
1;1;20;042004;287,00;4;813,40
1;1;20;042006;272,00;7;1502,49
1;1;20;052006;272,00;6;1481,83
1;1;20;062006;272,00;9;2175,40
1;1;20;072006;272,00;4;925,72
1;1;20;082004;287,00;2;541,60
1;1;20;082006;272,00;1;246,04
1;1;20;092006;272,00;8;1456,76
1;1;20;102006;272,00;2;322,05
1;1;20;112006;272,00;15;3658,29
1;1;20;122004;287,00;3;771,66
1;1;21;022006;218,00;2;403,48
1;1;21;072004;253,00;2;405,86
1;1;21;082004;253,00;2;405,86
1;1;21;102006;218,00;1;152,05
1;1;22;012007;1023,00;2;1577,62
1;1;22;022004;979,00;1;813,74
1;1;22;022007;1023,00;1;469,88
1;1;22;032004;979,00;4;3509,93
1;1;22;032007;1023,00;1;631,09
1;1;22;042005;1052,00;4;2972,80
1;1;22;042006;1034,00;2;1537,40
1;1;22;052004;979,00;3;2439,84
1;1;22;052005;1052,00;1;583,61
1;1;22;052006;1034,00;1;659,35
1;1;22;062005;1052,00;1;933,59
1;1;22;062006;1034,00;2;1835,24
1;1;22;072005;1052,00;1;988,21
1;1;22;072006;1034,00;1;679,32
1;1;22;082004;979,00;3;2815,12
1;1;22;082006;1034,00;10;6486,56
1;1;22;092004;979,00;2;1578,65
1;1;22;092006;1034,00;8;6601,12
1;1;22;102006;1034,00;2;1232,57
1;1;22;112006;1034,00;4;2903,75
1;1;22;122004;979,00;1;929,87
1;1;22;122006;1034,00;1;740,73
1;1;24;012004;951,00;26;16125,97
1;1;24;032004;951,00;9;6772,83
1;1;24;032007;973,00;1;542,69
1;1;24;042004;951,00;40;28510,91
1;1;24;042007;973,00;2;1301,11
1;1;24;052005;960,00;2;1859,74
1;1;24;062005;960,00;2;1602,82
1;1;24;072006;923,00;1;827,61
1;1;24;092004;951,00;11;6173,03
1;1;24;092006;923,00;1;726,38
1;1;24;102005;960,00;2;1816,33
1;1;24;102006;923,00;1;553,32
1;1;24;112006;923,00;3;2391,83
1;1;24;122005;960,00;1;857,30
1;1;25;012004;1474,00;2;1975,96
1;1;25;122006;1640,00;1;896,60
1;1;26;032005;1369,00;1;291,80
1;2;1;012004;929,00;37;31280,18
1;2;1;012005;936,00;8;5834,37
1;2;1;012006;964,00;2;1531,09
1;2;1;012007;933,00;3;2213,19
1;2;1;022004;929,00;35;29810,71
1;2;1;022005;936,00;2;1502,68
1;2;1;022006;964,00;2;1764,03
1;2;1;022007;933,00;1;743,44
1;2;1;032004;929,00;27;22514,48
1;2;1;032005;936,00;5;3946,41
1;2;1;032006;964,00;6;5732,71
1;2;1;032007;933,00;2;1789,34
1;2;1;042004;929,00;44;36669,43
1;2;1;042005;936,00;13;11358,66
1;2;1;042006;964,00;6;5119,32
1;2;1;042007;933,00;2;1589,04
1;2;1;052004;929,00;14;12205,70
1;2;1;052005;936,00;8;6395,77
1;2;1;052006;964,00;4;3486,37
1;2;1;062004;929,00;12;9771,40
1;2;1;062005;936,00;19;17612,25
1;2;1;062006;964,00;6;5138,28
1;2;1;072004;929,00;30;25540,85
1;2;1;072005;936,00;8;6561,72
1;2;1;072006;964,00;6;4727,49
1;2;1;082004;929,00;17;13760,39
1;2;1;082005;936,00;13;10279,33
1;2;1;082006;964,00;1;785,79
1;2;1;092004;929,00;49;43153,97
1;2;1;092006;964,00;4;3518,02
1;2;1;102004;929,00;16;13043,07
1;2;1;102005;936,00;5;3760,29
1;2;1;102006;964,00;1;743,44
1;2;1;112004;929,00;33;28331,24
1;2;1;112005;936,00;6;5312,58
1;2;1;112006;964,00;6;4756,89
1;2;1;122004;929,00;21;16912,71
1;2;1;122005;936,00;3;2511,70
1;2;2;012004;1093,00;5;5115,15
1;2;2;012006;1164,00;2;2163,04
1;2;2;022004;1093,00;6;6022,62
1;2;2;022005;1120,00;4;4126,80
1;2;2;032004;1093,00;5;4959,92
1;2;2;042004;1093,00;9;9005,01
1;2;2;052005;1120,00;1;1081,52
1;2;2;062004;1093,00;5;4586,54
1;2;2;072005;1120,00;2;2163,04
1;2;2;082004;1093,00;5;4878,56
1;2;2;092004;1093,00;6;5806,37
1;2;2;092005;1120,00;3;3197,60
1;2;2;102004;1093,00;1;1090,56
1;2;2;112004;1093,00;8;8013,00
1;2;2;122004;1093,00;2;1484,49
1;2;3;012004;1291,00;51;59569,93
1;2;3;012005;1279,00;15;17485,30
1;2;3;012006;1355,00;7;8362,32
1;2;3;012007;1372,00;2;2232,71
1;2;3;022004;1291,00;15;17280,02
1;2;3;022005;1279,00;31;34148,24
1;2;3;022006;1355,00;2;2097,98
1;2;3;022007;1372,00;7;8043,00
1;2;3;032004;1291,00;36;41921,04
1;2;3;032005;1279,00;20;23289,39
1;2;3;032006;1355,00;5;5451,18
1;2;3;032007;1372,00;3;3237,00
1;2;3;042004;1291,00;47;53505,28
1;2;3;042005;1279,00;129;138333,49
1;2;3;042006;1355,00;6;6373,44
1;2;3;042007;1372,00;8;9160,52
1;2;3;052004;1291,00;22;25380,21
1;2;3;052005;1279,00;72;79947,86
1;2;3;052006;1355,00;12;12967,18
1;2;3;062004;1291,00;34;39365,64
1;2;3;062005;1279,00;11;13155,37
1;2;3;062006;1355,00;48;51460,01
1;2;3;072004;1291,00;266;286820,10
1;2;3;072005;1279,00;25;30776,60
1;2;3;072006;1355,00;6;6545,63
1;2;3;082004;1291,00;110;110461,18
1;2;3;082005;1279,00;12;14519,94
1;2;3;082006;1355,00;13;14783,74
1;2;3;092004;1291,00;152;165095,62
1;2;3;092005;1279,00;7;8500,63
1;2;3;092006;1355,00;13;13878,33
1;2;3;102004;1291,00;26;29741,51
1;2;3;102005;1279,00;11;12758,50
1;2;3;102006;1355,00;5;6178,21
1;2;3;112004;1291,00;236;259858,97
1;2;3;112005;1279,00;6;7152,17
1;2;3;112006;1355,00;14;16490,68
1;2;3;122004;1291,00;6;5361,86
1;2;3;122005;1279,00;8;9752,96
1;2;4;012004;980,00;2;1924,36
1;2;4;012006;969,00;1;802,33
1;2;4;032004;980,00;1;926,92
1;2;4;032005;881,00;1;852,72
1;2;4;042005;881,00;1;852,72
1;2;4;042007;926,00;1;834,18
1;2;4;052004;980,00;1;807,62
1;2;4;082004;980,00;2;1589,04
1;2;4;082006;969,00;1;800,81
1;2;4;112004;980,00;3;2422,86
1;2;4;122005;881,00;4;3225,60
1;2;5;012004;1007,00;13;11286,31
1;2;5;012005;1141,00;14;13862,32
1;2;5;012006;1141,00;3;3151,77
1;2;5;012007;1168,00;2;1798,85
1;2;5;022004;1007,00;16;14684,84
1;2;5;022005;1141,00;5;5212,98
1;2;5;022006;1141,00;1;1050,59
1;2;5;022007;1168,00;2;2127,29
1;2;5;032004;1007,00;11;10070,18
1;2;5;032005;1141,00;5;5198,59
1;2;5;032007;1168,00;1;1051,96
1;2;5;042004;1007,00;16;14755,12
1;2;5;042005;1141,00;3;3151,77
1;2;5;042007;1168,00;3;3071,72
1;2;5;052004;1007,00;6;5509,91
1;2;5;052005;1141,00;3;3151,77
1;2;5;052006;1141,00;13;13058,03
1;2;5;062004;1007,00;8;7822,34
1;2;5;062005;1141,00;3;3151,77
1;2;5;062006;1141,00;3;2877,70
1;2;5;072005;1141,00;4;4170,84
1;2;5;072006;1141,00;1;1050,59
1;2;5;082004;1007,00;5;4958,79
1;2;5;082005;1141,00;10;10474,38
1;2;5;082006;1141,00;3;3083,25
1;2;5;092005;1141,00;2;2101,18
1;2;5;092006;1141,00;2;2055,50
1;2;5;102005;1141,00;3;3074,57
1;2;5;112005;1141,00;4;4023,30
1;2;5;112006;1141,00;2;1893,53
1;2;5;122006;1141,00;1;1051,96
1;2;6;012004;839,00;4;3080,94
1;2;6;012005;940,00;2;1701,96
1;2;6;012006;940,00;2;1730,18
1;2;6;012007;967,00;2;1740,96
1;2;6;022004;839,00;3;2329,59
1;2;6;022005;940,00;3;2576,46
